participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.tweet,player.pos_scale,player.opt_scale,player.hap_scale,player.emo_scale,player.not_applicable,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">1) existiert nicht<br>2) wollen Sie in Asien/Italien einmarschieren?<br>3) tolle Technikspielerek gerne nach Corona <br>4) existiert schon<br>6) existiert schon<br>7) Überlassen Sie <a href=""https://twitter.com/hashtag/healthcare?src=hash&amp;ref_src=twsrc%5Etfw"">#healthcare</a> den Medizinern!<br><br>Ein Firmenmanager auf Abwegen</p>&mdash; Steffen Schwalm (@SteffenSchwalm) <a href=""https://twitter.com/SteffenSchwalm/status/1239646484775284736?ref_src=twsrc%5Etfw"">March 16, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,23,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">&quot;Corona macht’s möglich. Soeben hat die deutsche Regierung verfügt: Deutschland schließt die Südgrenzen und die <a href=""https://twitter.com/hashtag/Grenze?src=hash&amp;ref_src=twsrc%5Etfw"">#Grenze</a> zu Frankreich auch.&quot; <a href=""https://t.co/FAyj8bqgOL"">https://t.co/FAyj8bqgOL</a></p>&mdash; Juden in der AfD (JAfD) (@inJAfD) <a href=""https://twitter.com/inJAfD/status/1239318932479188998?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,23,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Corona leugnen, verpennen, dann ausländische Wissenschaftler „abwerben“ und von big deal reden🤦🏼‍♂️ <a href=""https://twitter.com/hashtag/trumpelabschaffen?src=hash&amp;ref_src=twsrc%5Etfw"">#trumpelabschaffen</a></p>&mdash; iTaylor (@iBaerlin) <a href=""https://twitter.com/iBaerlin/status/1239167206358945792?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,23,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/underkatheryn2?ref_src=twsrc%5Etfw"">@underkatheryn2</a> btw I read about a girl that got corona twice , she‘s the only one yet but I guess that means you‘re not immune against it</p>&mdash; hiyka 🌸 (@berlinkatycat) <a href=""https://twitter.com/berlinkatycat/status/1238754906925928448?ref_src=twsrc%5Etfw"">March 14, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,24,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Kassenärztliche Bundesvereinigung <a href=""https://twitter.com/kbv4u?ref_src=twsrc%5Etfw"">@kbv4u</a> fordert Rettungsschirm für Arztpraxen. <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> <a href=""https://t.co/TefilCOq09"">https://t.co/TefilCOq09</a></p>&mdash; neues deutschland (@ndaktuell) <a href=""https://twitter.com/ndaktuell/status/1240698808847106049?ref_src=twsrc%5Etfw"">March 19, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,24,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""tl"" dir=""ltr"">The show must go on, no matter what happens. Chahe kuchh bhi ho jaye sherniyo ko Shaheenbag nahi chhodna chahiye. <br><br>Unko Corona-borona kuchh nhi kr sakta, they are fighting for justice.<br><br>Wo nhi jayegi. <a href=""https://twitter.com/hashtag/CoronaVirusUpdates?src=hash&amp;ref_src=twsrc%5Etfw"">#CoronaVirusUpdates</a><a href=""https://twitter.com/hashtag/Coronaindia?src=hash&amp;ref_src=twsrc%5Etfw"">#Coronaindia</a> <a href=""https://twitter.com/hashtag/COVID19india?src=hash&amp;ref_src=twsrc%5Etfw"">#COVID19india</a> <a href=""https://twitter.com/hashtag/ShaheenBaghProtests?src=hash&amp;ref_src=twsrc%5Etfw"">#ShaheenBaghProtests</a> <a href=""https://t.co/wB02frSpnb"">https://t.co/wB02frSpnb</a></p>&mdash; Official Pee!ngHuman ❁ (@Being_Navra) <a href=""https://twitter.com/Being_Navra/status/1239143853350887426?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,24,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Corona: Forscher fordern schärfere Maßnahmen in den nächsten 2 Wochen <a href=""https://t.co/2OaKhCHVNJ"">https://t.co/2OaKhCHVNJ</a></p>&mdash; watson.de (@watson_de) <a href=""https://twitter.com/watson_de/status/1240744777009807360?ref_src=twsrc%5Etfw"">March 19, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,24,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Also data from Iceland suggests that with younger people about 50% don’t show symptoms while being tested positive for corona.<br>Try to limit social interactions to the minimum and you control the spread and slow it down. For everything else it’s too late already.</p>&mdash; Tilo Czepull (@ovrlyint3llignt) <a href=""https://twitter.com/ovrlyint3llignt/status/1239597214319759365?ref_src=twsrc%5Etfw"">March 16, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,25,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Corona the wild hunt <a href=""https://t.co/HqzOXK1ORl"">https://t.co/HqzOXK1ORl</a></p>&mdash; Kıvanç Cansever (@kivanccansever) <a href=""https://twitter.com/kivanccansever/status/1240654414240788482?ref_src=twsrc%5Etfw"">March 19, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,25,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Von Singapur nach München auf dem Landweg - trotz <a href=""https://twitter.com/hashtag/coronavirus?src=hash&amp;ref_src=twsrc%5Etfw"">#coronavirus</a>. In der neuen Folge <a href=""https://twitter.com/hashtag/JaNeinVielleicht?src=hash&amp;ref_src=twsrc%5Etfw"">#JaNeinVielleicht</a> fragt <a href=""https://twitter.com/verenautikal?ref_src=twsrc%5Etfw"">@verenautikal</a> ihre gute Freundin Nadine Dietl-Augst von <a href=""https://t.co/veqJ9ZsWrT"">https://t.co/veqJ9ZsWrT</a>, was sie sich dabei gedacht hat. <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> <a href=""https://twitter.com/hashtag/COVID19?src=hash&amp;ref_src=twsrc%5Etfw"">#COVID19</a> <a href=""https://t.co/2WQ8aCQ9Rx"">https://t.co/2WQ8aCQ9Rx</a></p>&mdash; Christian Herrmann (@ChrHerrmann) <a href=""https://twitter.com/ChrHerrmann/status/1239993112073777153?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,25,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Erfahre gerade: Ein Kumpel meines Sohnes verliert die Ausbildungsstelle, weil der Arbeitgeber, ein Restaurant, ihn wegen der <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a>-Auswirkungen ihn nicht halten kann.<br>Wenn da mal der Schaden dieser ganzen Maßnahmen den möglichen Nutzen nicht bei weitem übersteigt...</p>&mdash; Konfusius (@Thomas_Gutsche) <a href=""https://twitter.com/Thomas_Gutsche/status/1239261519575203843?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,25,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr""><a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a>-Buchtipp: &quot;Oblomows Traum&quot; von Gontscharow. Schließlich verlässt sein Protagonist während des ganzen Romans nicht sein Bett bzw. Schlafzimmer. Zuhause bleiben und sich dabei gut fühlen, das geht wunderbar mit dieser lit. Meisterleistung. <a href=""https://twitter.com/hashtag/oblomow?src=hash&amp;ref_src=twsrc%5Etfw"">#oblomow</a> <a href=""https://twitter.com/hashtag/coronapocalypse?src=hash&amp;ref_src=twsrc%5Etfw"">#coronapocalypse</a></p>&mdash; fabian lion schmidinger (@flschmidinger) <a href=""https://twitter.com/flschmidinger/status/1238778975746473985?ref_src=twsrc%5Etfw"">March 14, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,26,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Essay über die Corona-Gesellschaft: Wider die Vernunftpanik <a href=""https://t.co/H3dS5AfciO"">https://t.co/H3dS5AfciO</a> via <a href=""https://twitter.com/derspiegel?ref_src=twsrc%5Etfw"">@derspiegel</a></p>&mdash; Bernd Ocker Hölters (@berndocker) <a href=""https://twitter.com/berndocker/status/1240663090838061057?ref_src=twsrc%5Etfw"">March 19, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,26,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Corona-Virus: Airlines geraten in schwere Turbulenzen - aber Lufthansa könnte sogar profitieren <a href=""https://t.co/v8uZZA4WKq"">https://t.co/v8uZZA4WKq</a></p>&mdash; DWN (@DWN_de) <a href=""https://twitter.com/DWN_de/status/1238512147950436352?ref_src=twsrc%5Etfw"">March 13, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,26,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr""><a href=""https://twitter.com/hashtag/Trump?src=hash&amp;ref_src=twsrc%5Etfw"">#Trump</a> nennt <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> den Chinesischen Virus, weil er aus <a href=""https://twitter.com/hashtag/China?src=hash&amp;ref_src=twsrc%5Etfw"">#China</a> kommt. China behauptet, der Virus wurde von amerikanischen Soldaten eingeschleppt. Es ist die Aufgabe der Geheimdienste zu ermitteln was stimmt. Dann finden sie auch das Gegengift. <a href=""https://twitter.com/hashtag/Biowaffe?src=hash&amp;ref_src=twsrc%5Etfw"">#Biowaffe</a></p>&mdash; Deutsches Telegramm (@adsoftware) <a href=""https://twitter.com/adsoftware/status/1240411460641185795?ref_src=twsrc%5Etfw"">March 18, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,26,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Is bitcoin a safe haven? I don&#39;t think so. Failed to provide safety in crisis <a href=""https://twitter.com/hashtag/covid19?src=hash&amp;ref_src=twsrc%5Etfw"">#covid19</a> <a href=""https://twitter.com/hashtag/corona?src=hash&amp;ref_src=twsrc%5Etfw"">#corona</a> <a href=""https://twitter.com/hashtag/bitcoin?src=hash&amp;ref_src=twsrc%5Etfw"">#bitcoin</a><a href=""https://twitter.com/Bitcoin?ref_src=twsrc%5Etfw"">@bitcoin</a><br> <a href=""https://twitter.com/Bloomberg?ref_src=twsrc%5Etfw"">@bloomberg</a><br> <a href=""https://twitter.com/Reuters?ref_src=twsrc%5Etfw"">@Reuters</a><br> <a href=""https://twitter.com/digital_mine_?ref_src=twsrc%5Etfw"">@digital_mine_</a> <a href=""https://t.co/3wUAbuxFlh"">pic.twitter.com/3wUAbuxFlh</a></p>&mdash; RAI - 𝑻𝒉𝒆 𝑹𝒆𝒂𝒍 𝑨𝑰 𝑩𝒐𝒕 (@TheRealAiBot) <a href=""https://twitter.com/TheRealAiBot/status/1239965248766930944?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,27,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr""><a href=""https://twitter.com/hashtag/corona?src=hash&amp;ref_src=twsrc%5Etfw"">#corona</a><br><br>witzelt ruhig darüber dass netflix etc bei netzüberlastung geblockt werden könnte, ich finds wirklich alles andere als witzig<br><br>ablenkung durch serien etc wird für viele absolut essentiell sein für die psychische Gesundheit wenn es sonst keine Ablenkung mehr gibt</p>&mdash; 💦 Saliva Glance ✨ (@SalivaGlance) <a href=""https://twitter.com/SalivaGlance/status/1239271122543300610?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,27,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""und"" dir=""ltr"">Murat Ahmeti: Corona - <a href=""https://t.co/trdW4rSLJX"">https://t.co/trdW4rSLJX</a> https://www.aneddoticamagazin... <a href=""https://t.co/cvBMcSYjh4"">https://t.co/cvBMcSYjh4</a></p>&mdash; paolo (@quartopiano) <a href=""https://twitter.com/quartopiano/status/1240709718353555458?ref_src=twsrc%5Etfw"">March 19, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,27,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Wir müssen umdenken. Und unsere Gedanken sortieren. Das habe ich hier getan:<a href=""https://t.co/VrSLn2JMYo"">https://t.co/VrSLn2JMYo</a> <a href=""https://twitter.com/hashtag/corona?src=hash&amp;ref_src=twsrc%5Etfw"">#corona</a> #coronatagebuch#coronavirus <a href=""https://twitter.com/hashtag/covid19?src=hash&amp;ref_src=twsrc%5Etfw"">#covid19</a> <a href=""https://twitter.com/hashtag/autorenleben?src=hash&amp;ref_src=twsrc%5Etfw"">#autorenleben</a> <a href=""https://t.co/PJcmfWpmeC"">pic.twitter.com/PJcmfWpmeC</a></p>&mdash; Petra A. Bauer 📚Autorin📝📖 (@writingwoman) <a href=""https://twitter.com/writingwoman/status/1240328881380474881?ref_src=twsrc%5Etfw"">March 18, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,27,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Die Bundeswehr beschafft in der <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a>-Krise medizinisches Material für 241 Millionen Euro. Was kann die Truppe leisten? Und dürfen Soldaten der Polizei helfen, eine Ausgangssperre durchzusetzen? <a href=""https://t.co/8oD3Hf3Bzu"">https://t.co/8oD3Hf3Bzu</a></p>&mdash; Jonas Hermann (@Jonas_Hermann) <a href=""https://twitter.com/Jonas_Hermann/status/1240706747607601153?ref_src=twsrc%5Etfw"">March 19, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,28,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Here is a message for your friend who says corona is just a flu and not dangerous. <a href=""https://twitter.com/hashtag/coronadeutschland?src=hash&amp;ref_src=twsrc%5Etfw"">#coronadeutschland</a> <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> <a href=""https://twitter.com/hashtag/coronaberlin?src=hash&amp;ref_src=twsrc%5Etfw"">#coronaberlin</a> <a href=""https://t.co/rFtmMeRUOb"">https://t.co/rFtmMeRUOb</a></p>&mdash; Gökhan Kurt (@gokhankurt) <a href=""https://twitter.com/gokhankurt/status/1238787177410068480?ref_src=twsrc%5Etfw"">March 14, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,28,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Schöne Nachricht - Kleinkind nach Corona-Infektion gesund entlassen <a href=""https://t.co/MTnrJrpDAz"">https://t.co/MTnrJrpDAz</a> <a href=""https://twitter.com/hashtag/Nachrichten?src=hash&amp;ref_src=twsrc%5Etfw"">#Nachrichten</a> <a href=""https://twitter.com/hashtag/Berlin?src=hash&amp;ref_src=twsrc%5Etfw"">#Berlin</a> <a href=""https://twitter.com/hashtag/News?src=hash&amp;ref_src=twsrc%5Etfw"">#News</a></p>&mdash; BILD Berlin (@BILD_Berlin) <a href=""https://twitter.com/BILD_Berlin/status/1239958347211735042?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,28,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Was heißt <a href=""https://twitter.com/hashtag/Nachhaltigkeit?src=hash&amp;ref_src=twsrc%5Etfw"">#Nachhaltigkeit</a> in Zeiten von <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a>? Ratsvorsitzender Werner Schnappauf gestern: „<a href=""https://twitter.com/hashtag/Pr%C3%A4vention?src=hash&amp;ref_src=twsrc%5Etfw"">#Prävention</a> und <a href=""https://twitter.com/hashtag/Resilienz?src=hash&amp;ref_src=twsrc%5Etfw"">#Resilienz</a> der Daseinsvorsorge.“ Jede*r muss einen Beitrag leisten und wir machen natürlich mit: Der Rat tagte erstmals digital. <a href=""https://twitter.com/hashtag/BleibtZuhause?src=hash&amp;ref_src=twsrc%5Etfw"">#BleibtZuhause</a> <a href=""https://twitter.com/hashtag/StayAtHome?src=hash&amp;ref_src=twsrc%5Etfw"">#StayAtHome</a> <a href=""https://twitter.com/hashtag/Covid2019de?src=hash&amp;ref_src=twsrc%5Etfw"">#Covid2019de</a> <a href=""https://t.co/xO8uHc8ocs"">pic.twitter.com/xO8uHc8ocs</a></p>&mdash; Nachhaltigkeitsrat (@RNE_DE) <a href=""https://twitter.com/RNE_DE/status/1240315434626428928?ref_src=twsrc%5Etfw"">March 18, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,28,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Exklusiv: Ifo-Chef <a href=""https://twitter.com/FuestClemens?ref_src=twsrc%5Etfw"">@FuestClemens</a> lobt Corona-Krisenplan der Koalition: „Die Bundesregierung handelt richtig. Es geht darum, eine Panik zu vermeiden.“ Der <a href=""https://twitter.com/ifo_Institut?ref_src=twsrc%5Etfw"">@ifo_Institut</a>-Chef hält aber noch weitere Schritte für wahrscheinlich. <a href=""https://t.co/7WfPsLcYfv"">https://t.co/7WfPsLcYfv</a> <a href=""https://twitter.com/hashtag/Covid_19?src=hash&amp;ref_src=twsrc%5Etfw"">#Covid_19</a> <a href=""https://twitter.com/hashtag/CoronaVirusDE?src=hash&amp;ref_src=twsrc%5Etfw"">#CoronaVirusDE</a></p>&mdash; Martin Greive (@MartinGreive) <a href=""https://twitter.com/MartinGreive/status/1238527977186627585?ref_src=twsrc%5Etfw"">March 13, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,29,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Infektiologe zur Corona-Pandemie: Wie sieht die Zukunft nach dem Ausbruch aus? <a href=""https://t.co/oxMGH0c5mc"">https://t.co/oxMGH0c5mc</a> via <a href=""https://twitter.com/derspiegel?ref_src=twsrc%5Etfw"">@derspiegel</a></p>&mdash; @Felix_Pig (@felix_pig) <a href=""https://twitter.com/felix_pig/status/1239223133145640961?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,29,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">How does <a href=""https://twitter.com/hashtag/corona?src=hash&amp;ref_src=twsrc%5Etfw"">#corona</a> affect crisis regions as Syria, Yemen, Afghanistan etc.? Why is there so little coverage?</p>&mdash; misterdarcysblog (@mrdarcysblog) <a href=""https://twitter.com/mrdarcysblog/status/1239160606923657217?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,29,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">er hat kurz mit mir gesprochen,kein rö nötig, rezept für physio gibt er mir erst im april für 6x,,frag mich ob das überhaupt geht mit physio wegen corona..tha die quartale,ich kenn das,hab ja lange jahre eine internistische praxis in bamberg geleitet damals <a href=""https://t.co/tWkdRWjMHs"">pic.twitter.com/tWkdRWjMHs</a></p>&mdash; bellarocca@schönsteiner (@schoensteiner) <a href=""https://twitter.com/schoensteiner/status/1239635566586671108?ref_src=twsrc%5Etfw"">March 16, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,29,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Stehe nach 10 (!) Stunden Wartezeit als einer der letzten in der Schlange zum <a href=""https://twitter.com/hashtag/corona?src=hash&amp;ref_src=twsrc%5Etfw"">#corona</a> Testzentrum. Alle hören in Atemschutzmasken zu wie die Patienten vor einem persönliche Daten bei der Anmeldung runterbeten. Check-in eines Patienten dauert rund 15 Minuten. DSGVO? Wie albern!</p>&mdash; Kleinstvermieter (@Vermieterhai) <a href=""https://twitter.com/Vermieterhai/status/1238567429393055747?ref_src=twsrc%5Etfw"">March 13, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,30,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Auch ohne Corona - Schalke macht 26,1 Mio Verlust! <a href=""https://t.co/99bv6p8L5T"">https://t.co/99bv6p8L5T</a> <a href=""https://twitter.com/hashtag/Fussball?src=hash&amp;ref_src=twsrc%5Etfw"">#Fussball</a> <a href=""https://twitter.com/hashtag/News?src=hash&amp;ref_src=twsrc%5Etfw"">#News</a> <a href=""https://twitter.com/hashtag/Sport?src=hash&amp;ref_src=twsrc%5Etfw"">#Sport</a></p>&mdash; Bild FUSSBALL (@Fussball_Bild) <a href=""https://twitter.com/Fussball_Bild/status/1239961050956603393?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,30,dxeoxbcw,,,,,,0
